Filename,BLEU Score LDA,BLEU Score Frequency,Calibration
0.47193715634084665,0.47193715634084665,0.47193715634084665
0.23596857817042333,0.23596857817042333,0.10745068371301503
0.66741992708501641,0.66741992708501641,0.66741992708501641
0.33370996354250876,0.33370996354250876,0.24069716578362294
0.47193715634084743,0.47193715634084743,0.17694162305710692
0.23596857817042327,0.23596857817042327,0.23596857817042327
0.2359685781704233,0.2359685781704233,0.2359685781704233
0.47193715634084665,0.47193715634084665,0.47193715634084665
0.47193715634084749,0.47193715634084749,0.47193715634084749
0.47193715634084626,0.47193715634084626,0.47193715634084626
